PA1 timing test,
srun -N2 PA1 10000 30 10000,
The following timings are the average of 30 tests:,
Integers , Seconds
9380,0.000859967
9381,0.000859967
9382,0.000859967
9383,0.000869567
9384,0.000859933
9385,0.000859967
9386,0.000859933
9387,0.000859867
9388,0.000860033
9389,0.000859933
9390,0.000859933
9391,0.00086
9392,0.000859967
9393,0.0008599
9394,0.000859967
9395,0.000859967
9396,0.00086
9397,0.000859967
9398,0.000859933
9399,0.000859967
9400,0.000859967
9401,0.000859967
9402,0.000859967
9403,0.000859967
9404,0.000859933
9405,0.00086
9406,0.00086
9407,0.000859867
9408,0.000859833
9409,0.00086
9410,0.00086
9411,0.000859867
9412,0.000859967
9413,0.000859967
9414,0.0008573
9415,0.000862733
9416,0.000859933
9417,0.0008599
9418,0.00086
9419,0.000859967
9420,0.000859933
9421,0.000860067
9422,0.00086
9423,0.00086
9424,0.000859933
9425,0.000860133
9426,0.0008599
9427,0.000859967
9428,0.000860067
9429,0.000860033
9430,0.000859867
9431,0.00086
9432,0.00086
9433,0.000860033
9434,0.00086
9435,0.000859867
9436,0.00086
9437,0.000859967
9438,0.000859967
9439,0.000859833
9440,0.000859933
9441,0.00086
9442,0.00086
9443,0.00086
9444,0.000859933
9445,0.000860033
9446,0.0008599
9447,0.0008599
9448,0.000859933
9449,0.000860033
9450,0.000859933
9451,0.000859967
9452,0.000860033
9453,0.000859967
9454,0.000860067
9455,0.000859933
9456,0.000859833
9457,0.0008601
9458,0.000859833
9459,0.0008598
9460,0.000860033
9461,0.000859967
9462,0.000859967
9463,0.000859967
9464,0.000859933
9465,0.000859933
9466,0.00086
9467,0.000859867
9468,0.000859967
9469,0.0008601
9470,0.000859867
9471,0.00086
9472,0.0008599
9473,0.000860067
9474,0.0008596
9475,0.000860067
9476,0.000859967
9477,0.00086
9478,0.000859867
9479,0.000859967
9480,0.000860033
9481,0.000859933
9482,0.0008599
9483,0.000859967
9484,0.000860033
9485,0.0008599
9486,0.000860033
9487,0.000859967
9488,0.000859967
9489,0.000859967
9490,0.000859867
9491,0.000859933
9492,0.000860067
9493,0.000859933
9494,0.0008599
9495,0.0008599
9496,0.000860033
9497,0.000859933
9498,0.000860133
9499,0.000859767
9500,0.000869567
9501,0.00086
9502,0.000859967
9503,0.000860033
9504,0.0008599
9505,0.000859867
9506,0.000859833
9507,0.000860033
9508,0.0008601
9509,0.000859833
9510,0.000860033
9511,0.000860033
9512,0.000859867
9513,0.00086
9514,0.000859933
9515,0.000859933
9516,0.00086
9517,0.000859833
9518,0.000860033
9519,0.00086
9520,0.000860033
9521,0.0008597
9522,0.00086
9523,0.000859933
9524,0.000859933
9525,0.000859767
9526,0.000859933
9527,0.000859933
9528,0.000860033
9529,0.0008599
9530,0.000859933
9531,0.000860033
9532,0.000859933
9533,0.000859967
9534,0.000859933
9535,0.000859933
9536,0.00086
9537,0.000859867
9538,0.000859967
9539,0.000859933
9540,0.000860033
9541,0.000859767
9542,0.0008599
9543,0.000859967
9544,0.000860033
9545,0.000859967
9546,0.000859967
9547,0.0008599
9548,0.000859967
9549,0.00086
9550,0.000859867
9551,0.000860033
9552,0.000859933
9553,0.000859933
9554,0.000859933
9555,0.000860033
9556,0.000859967
9557,0.00086
9558,0.0008599
9559,0.00086
9560,0.00086
9561,0.000859933
9562,0.000860033
9563,0.00086
9564,0.000860033
9565,0.000859933
9566,0.000859967
9567,0.000860033
9568,0.00086
9569,0.000859933
9570,0.000860033
9571,0.0008599
9572,0.000859967
9573,0.000860067
9574,0.000859967
9575,0.000859933
9576,0.00086
9577,0.000859867
9578,0.000859867
9579,0.000859933
9580,0.000859967
9581,0.000859833
9582,0.00086
9583,0.000859967
9584,0.0008599
9585,0.0008599
9586,0.000859867
9587,0.000859967
9588,0.000859933
9589,0.00086
9590,0.000859967
9591,0.000859933
9592,0.000859933
9593,0.000859967
9594,0.000859933
9595,0.000860033
9596,0.00086
9597,0.00086
9598,0.000859867
9599,0.00086
9600,0.000859933
9601,0.0008598
9602,0.000860033
9603,0.000859733
9604,0.000859967
9605,0.00086
9606,0.000859967
9607,0.000859967
9608,0.0008599
9609,0.00086
9610,0.000859833
9611,0.000859933
9612,0.000859933
9613,0.0008599
9614,0.000859967
9615,0.000859967
9616,0.000869533
9617,0.000859967
9618,0.000859967
9619,0.000859967
9620,0.00086
9621,0.000859967
9622,0.000859833
9623,0.000864667
9624,0.0008601
9625,0.000864667
9626,0.000859967
9627,0.00086
9628,0.0008696
9629,0.0008647
9630,0.000869533
9631,0.000869433
9632,0.000864767
9633,0.00086
9634,0.000859933
9635,0.000859967
9636,0.000869567
9637,0.000883833
9638,0.0008648
9639,0.0008742
9640,0.000869567
9641,0.000879067
9642,0.0008695
9643,0.000878967
9644,0.0008742
9645,0.0008751
9646,0.000883833
9647,0.0008829
9648,0.000874533
9649,0.0008749
9650,0.000883067
9651,0.000864767
9652,0.000879833
9653,0.0008783
9654,0.000884667
9655,0.000878067
9656,0.000883833
9657,0.0008753
9658,0.000878967
9659,0.0008686
9660,0.000878967
9661,0.0008703
9662,0.000874267
9663,0.000873567
9664,0.0008792
9665,0.000865433
9666,0.000879133
9667,0.000873467
9668,0.000875233
9669,0.000874267
9670,0.0008694
9671,0.0008648
9672,0.0008695
9673,0.000879033
9674,0.000869367
9675,0.0008697
9676,0.000864867
9677,0.0008646
9678,0.000859867
9679,0.000859533
9680,0.000860167
9681,0.000859867
9682,0.000859867
9683,0.00086
9684,0.000860033
9685,0.0008599
9686,0.000859867
9687,0.0008648
9688,0.000859633
9689,0.000860167
9690,0.0008645
9691,0.000860167
9692,0.000859733
9693,0.000859933
9694,0.000859967
9695,0.0008602
9696,0.000859733
9697,0.000859867
9698,0.000864767
9699,0.00086
9700,0.0008599
9701,0.000859833
9702,0.000859867
9703,0.0008602
9704,0.000859733
9705,0.0008599
9706,0.0008648
9707,0.00086
9708,0.000860067
9709,0.000860033
9710,0.000859933
9711,0.000859867
9712,0.000859967
9713,0.0008599
9714,0.000864667
9715,0.0008599
9716,0.000860033
9717,0.00086
9718,0.0008599
9719,0.00086
9720,0.000859833
9721,0.000859967
9722,0.000859833
9723,0.0008601
9724,0.000859967
9725,0.000864733
9726,0.000859867
9727,0.000859867
9728,0.000860067
9729,0.0008599
9730,0.00086
9731,0.000859967
9732,0.000869467
9733,0.000859967
9734,0.0008598
9735,0.000859867
9736,0.000859933
9737,0.00086
9738,0.0008599
9739,0.000864767
9740,0.000860133
9741,0.0008599
9742,0.000859867
9743,0.000860033
9744,0.0008601
9745,0.000859833
9746,0.0008599
9747,0.000860067
9748,0.000860033
9749,0.000859833
9750,0.000859867
9751,0.000860033
9752,0.000860067
9753,0.000859833
9754,0.000859933
9755,0.0008599
9756,0.00086
9757,0.000860033
9758,0.000859867
9759,0.000859933
9760,0.000859967
9761,0.000859967
9762,0.0008599
9763,0.000859833
9764,0.000860033
9765,0.000859967
9766,0.000859933
9767,0.000859967
9768,0.000859867
9769,0.0008599
9770,0.000859933
9771,0.000859867
9772,0.000860067
9773,0.000859867
9774,0.000860033
9775,0.00086
9776,0.0008599
9777,0.000859933
9778,0.000860033
9779,0.000859967
9780,0.000859967
9781,0.0008599
9782,0.000859833
9783,0.00086
9784,0.000859967
9785,0.0008599
9786,0.0008599
9787,0.000859933
9788,0.000859933
9789,0.000859933
9790,0.000859967
9791,0.0008598
9792,0.0008599
9793,0.0008599
9794,0.000859933
9795,0.000859933
9796,0.000860033
9797,0.00086
9798,0.000860067
9799,0.00086
9800,0.000859933
9801,0.000859833
9802,0.000859833
9803,0.000859967
9804,0.0008599
9805,0.000859833
9806,0.0008599
9807,0.000859933
9808,0.00086
9809,0.000859933
9810,0.000859867
9811,0.000860033
9812,0.000859933
9813,0.000859933
9814,0.000859933
9815,0.0008598
9816,0.00086
9817,0.0008599
9818,0.000860067
9819,0.000859933
9820,0.0008601
9821,0.000859933
9822,0.00086
9823,0.0008599
9824,0.0008599
9825,0.000859833
9826,0.000859967
9827,0.000860033
9828,0.000859967
9829,0.00086
9830,0.000859767
9831,0.0008599
9832,0.000860033
9833,0.000859967
9834,0.0008601
9835,0.0008598
9836,0.000859933
9837,0.00086
9838,0.000859967
9839,0.0008599
9840,0.000859933
9841,0.000860067
9842,0.000859867
9843,0.000859967
9844,0.000859967
9845,0.00086
9846,0.000859933
9847,0.000859933
9848,0.000869533
9849,0.0008598
9850,0.000859867
9851,0.000860033
9852,0.000859867
9853,0.000859933
9854,0.000859967
9855,0.0008599
9856,0.00086
9857,0.000859967
9858,0.0008601
9859,0.000859867
9860,0.000859933
9861,0.000859933
9862,0.000860033
9863,0.0008599
9864,0.00086
9865,0.000859933
9866,0.000859967
9867,0.0008599
9868,0.00086
9869,0.000859933
9870,0.000859933
9871,0.000859833
9872,0.000859967
9873,0.000859967
9874,0.00086
9875,0.000860033
9876,0.000859867
9877,0.000860033
9878,0.00086
9879,0.000860033
9880,0.000859833
9881,0.00086
9882,0.000860033
9883,0.000859567
9884,0.000860033
9885,0.000859867
9886,0.000859933
9887,0.000859933
9888,0.000859933
9889,0.000859933
9890,0.000859767
9891,0.00086
9892,0.00086
9893,0.000859933
9894,0.000859933
9895,0.0008599
9896,0.000859933
9897,0.000860033
9898,0.000859867
9899,0.000859933
9900,0.000859933
9901,0.0008599
9902,0.00086
9903,0.000860033
9904,0.000859967
9905,0.000860167
9906,0.000859933
9907,0.000860033
9908,0.00086
9909,0.000859867
9910,0.000859867
9911,0.000859933
9912,0.000859967
9913,0.000860033
9914,0.000859833
9915,0.00086
9916,0.000859967
9917,0.000859967
9918,0.0008602
9919,0.0008597
9920,0.000859933
9921,0.00086
9922,0.0008599
9923,0.00086
9924,0.0008599
9925,0.000860033
9926,0.00086
9927,0.000859933
9928,0.000859933
9929,0.0008601
9930,0.000859933
9931,0.000859867
9932,0.00086
9933,0.00086
9934,0.0008599
9935,0.0008599
9936,0.000859933
9937,0.000860033
9938,0.000859967
9939,0.00086
9940,0.000859867
9941,0.000859967
9942,0.0008599
9943,0.0008599
9944,0.000859933
9945,0.000859867
9946,0.000859933
9947,0.0008599
9948,0.0008599
9949,0.000860067
9950,0.0008599
9951,0.00086
9952,0.0008599
9953,0.00086
9954,0.000859933
9955,0.000860067
9956,0.000859967
9957,0.0008598
9958,0.000860033
9959,0.000859933
9960,0.000859933
9961,0.00086
9962,0.000859933
9963,0.000859967
9964,0.000860033
9965,0.000864533
9966,0.00086
9967,0.00086
9968,0.000860067
9969,0.00086
9970,0.000859833
9971,0.000864767
9972,0.000859933
9973,0.000859933
9974,0.000859833
9975,0.000859967
9976,0.00086
9977,0.000860067
9978,0.0008599
9979,0.000859933
9980,0.0008598
9981,0.0008599
9982,0.000859967
9983,0.00086
9984,0.000859933
9985,0.0008601
9986,0.000859867
9987,0.000859933
9988,0.000859933
9989,0.000859967
9990,0.0008599
9991,0.000860133
9992,0.000859867
9993,0.000860033
9994,0.000860067
9995,0.000859833
9996,0.00086
9997,0.000859933
9998,0.000859933
9999,0.00086
10000,0.000860033
